test	suite	result	exit_status	wall_seconds	cycles	log
rv64ui-v-ma_data	isa	WALL_TIMEOUT	0	300.117		${CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-ma_data/simulation.log
rv64ui-v-srlw	isa	PASS	0	18.366		${CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-srlw/simulation.log
rv64ui-v-sub	isa	PASS	0	10.673		${CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sub/simulation.log
rv64ui-v-subw	isa	PASS	0	10.828		${CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-subw/simulation.log
rv64ui-v-sw	isa	PASS	0	18.323		${CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-sw/simulation.log
rv64ui-v-xori	isa	PASS	0	10.423		${CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-xori/simulation.log
rv64ui-v-xor	isa	PASS	0	18.823		${CAMPAIGN_ROOT}/cpu-isa/rv64ui-v-xor/simulation.log
rv64um-p-div	isa	PASS	0	1.426		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-div/simulation.log
rv64um-p-divu	isa	PASS	0	1.425		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-divu/simulation.log
rv64um-p-divuw	isa	PASS	0	1.323		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-divuw/simulation.log
rv64um-p-divw	isa	PASS	0	1.425		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-divw/simulation.log
rv64um-p-mul	isa	PASS	0	1.98		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mul/simulation.log
rv64um-p-mulh	isa	PASS	0	1.93		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mulh/simulation.log
rv64um-p-mulhsu	isa	PASS	0	1.929		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mulhsu/simulation.log
rv64um-p-mulhu	isa	PASS	0	2.03		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mulhu/simulation.log
rv64um-p-rem	isa	PASS	0	1.581		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-rem/simulation.log
rv64um-p-mulw	isa	PASS	0	1.983		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-mulw/simulation.log
rv64um-p-remu	isa	PASS	0	1.474		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-remu/simulation.log
rv64um-p-remuw	isa	PASS	0	1.471		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-remuw/simulation.log
rv64um-p-remw	isa	PASS	0	1.475		${CAMPAIGN_ROOT}/cpu-isa/rv64um-p-remw/simulation.log
rv64um-v-div	isa	PASS	0	9.669		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-div/simulation.log
rv64um-v-divu	isa	PASS	0	10.022		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-divu/simulation.log
rv64um-v-divuw	isa	PASS	0	9.72		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-divuw/simulation.log
rv64um-v-divw	isa	PASS	0	10.121		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-divw/simulation.log
rv64um-v-mul	isa	PASS	0	10.121		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mul/simulation.log
rv64um-v-mulh	isa	PASS	0	10.421		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mulh/simulation.log
rv64um-v-mulhsu	isa	PASS	0	10.828		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mulhsu/simulation.log
rv64um-v-mulhu	isa	PASS	0	10.679		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mulhu/simulation.log
rv64um-v-mulw	isa	PASS	0	10.472		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-mulw/simulation.log
rv64um-v-rem	isa	PASS	0	9.87		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-rem/simulation.log
rv64um-v-remu	isa	PASS	0	9.87		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-remu/simulation.log
rv64um-v-remuw	isa	PASS	0	10.02		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-remuw/simulation.log
rv64uzba-p-add_uw	isa	PASS	0	1.976		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-add_uw/simulation.log
rv64uzba-p-sh1add	isa	PASS	0	2.332		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh1add/simulation.log
rv64uzba-p-sh1add_uw	isa	PASS	0	1.976		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh1add_uw/simulation.log
rv64uzba-p-sh2add	isa	PASS	0	1.977		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh2add/simulation.log
rv64um-v-remw	isa	PASS	0	10.226		${CAMPAIGN_ROOT}/cpu-isa/rv64um-v-remw/simulation.log
rv64uzba-p-sh2add_uw	isa	PASS	0	1.992		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh2add_uw/simulation.log
rv64uzba-p-sh3add	isa	PASS	0	2.136		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh3add/simulation.log
rv64uzba-p-slli_uw	isa	PASS	0	1.524		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-slli_uw/simulation.log
rv64uzba-p-sh3add_uw	isa	PASS	0	1.977		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-p-sh3add_uw/simulation.log
rv64uzba-v-add_uw	isa	PASS	0	10.321		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-add_uw/simulation.log
rv64uzba-v-sh1add	isa	PASS	0	10.372		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh1add/simulation.log
rv64uzba-v-sh1add_uw	isa	PASS	0	10.223		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh1add_uw/simulation.log
rv64uzba-v-sh2add	isa	PASS	0	10.623		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh2add/simulation.log
rv64uzba-v-sh2add_uw	isa	PASS	0	12.044		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh2add_uw/simulation.log
rv64uzba-v-sh3add	isa	PASS	0	13.053		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh3add/simulation.log
rv64uzba-v-sh3add_uw	isa	PASS	0	12.398		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-sh3add_uw/simulation.log
rv64uzba-v-slli_uw	isa	PASS	0	12.451		${CAMPAIGN_ROOT}/cpu-isa/rv64uzba-v-slli_uw/simulation.log
rv64uzbb-p-andn	isa	PASS	0	3.138		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-andn/simulation.log
rv64uzbb-p-clz	isa	PASS	0	2.953		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-clz/simulation.log
rv64uzbb-p-clzw	isa	PASS	0	4.168		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-clzw/simulation.log
rv64uzbb-p-cpop	isa	PASS	0	3.765		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-cpop/simulation.log
rv64uzbb-p-cpopw	isa	PASS	0	2.903		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-cpopw/simulation.log
rv64uzbb-p-ctz	isa	PASS	0	3.156		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-ctz/simulation.log
rv64uzbb-p-ctzw	isa	PASS	0	3.852		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-ctzw/simulation.log
rv64uzbb-p-max	isa	PASS	0	4.618		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-max/simulation.log
rv64uzbb-p-maxu	isa	PASS	0	3.863		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-maxu/simulation.log
rv64uzbb-p-min	isa	PASS	0	5.275		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-min/simulation.log
rv64uzbb-p-minu	isa	PASS	0	4.117		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-minu/simulation.log
rv64uzbb-p-orc_b	isa	PASS	0	4.241		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-orc_b/simulation.log
rv64uzbb-p-orn	isa	PASS	0	5.189		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-orn/simulation.log
rv64uzbb-p-rev8	isa	PASS	0	3.412		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rev8/simulation.log
rv64uzbb-p-rol	isa	PASS	0	5.733		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rol/simulation.log
rv64uzbb-p-rolw	isa	PASS	0	4.845		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rolw/simulation.log
rv64uzbb-p-rori	isa	PASS	0	3.425		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rori/simulation.log
rv64uzbb-p-ror	isa	PASS	0	5.437		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-ror/simulation.log
rv64uzbb-p-roriw	isa	PASS	0	3.963		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-roriw/simulation.log
rv64uzbb-p-rorw	isa	PASS	0	4.83		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-rorw/simulation.log
rv64uzbb-p-sext_b	isa	PASS	0	3.774		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-sext_b/simulation.log
rv64uzbb-p-sext_h	isa	PASS	0	4.431		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-sext_h/simulation.log
rv64uzbb-p-xnor	isa	PASS	0	4.834		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-xnor/simulation.log
rv64uzbb-p-zext_h	isa	PASS	0	3.412		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-p-zext_h/simulation.log
rv64uzbb-v-clz	isa	PASS	0	20.863		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-clz/simulation.log
rv64uzbb-v-andn	isa	PASS	0	31.224		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-andn/simulation.log
rv64uzbb-v-clzw	isa	PASS	0	13.405		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-clzw/simulation.log
rv64uzbb-v-cpop	isa	PASS	0	12.248		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-cpop/simulation.log
rv64uzbb-v-cpopw	isa	PASS	0	12.701		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-cpopw/simulation.log
rv64uzbb-v-ctz	isa	PASS	0	12.798		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-ctz/simulation.log
rv64uzbb-v-ctzw	isa	PASS	0	11.997		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-ctzw/simulation.log
rv64uzbb-v-max	isa	PASS	0	10.42		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-max/simulation.log
rv64uzbb-v-min	isa	PASS	0	10.323		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-min/simulation.log
rv64uzbb-v-maxu	isa	PASS	0	18.52		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-maxu/simulation.log
rv64uzbb-v-minu	isa	PASS	0	10.824		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-minu/simulation.log
rv64uzbb-v-orc_b	isa	PASS	0	10.829		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-orc_b/simulation.log
rv64uzbb-v-rev8	isa	PASS	0	10.272		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-rev8/simulation.log
rv64uzbb-v-orn	isa	PASS	0	17.768		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-orn/simulation.log
rv64uzbb-v-rol	isa	PASS	0	18.416		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-rol/simulation.log
rv64uzbb-v-rolw	isa	PASS	0	18.318		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-rolw/simulation.log
rv64uzbb-v-rori	isa	PASS	0	10.932		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-rori/simulation.log
rv64uzbb-v-ror	isa	PASS	0	18.671		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-ror/simulation.log
rv64uzbb-v-roriw	isa	PASS	0	10.885		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-roriw/simulation.log
rv64uzbb-v-rorw	isa	PASS	0	18.63		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-rorw/simulation.log
rv64uzbb-v-sext_b	isa	PASS	0	11.484		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-sext_b/simulation.log
rv64uzbb-v-sext_h	isa	PASS	0	12.093		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-sext_h/simulation.log
rv64uzbb-v-xnor	isa	PASS	0	22.831		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-xnor/simulation.log
rv64uzbc-p-clmul	isa	FAIL	255	1.276		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbc-p-clmul/simulation.log
rv64uzbb-v-zext_h	isa	PASS	0	14.593		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbb-v-zext_h/simulation.log
rv64uzbc-p-clmulh	isa	FAIL	255	1.224		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbc-p-clmulh/simulation.log
rv64uzbc-p-clmulr	isa	FAIL	255	1.275		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbc-p-clmulr/simulation.log
rv64uzbc-v-clmul	isa	WALL_TIMEOUT	0	300.117		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbc-v-clmul/simulation.log
rv64uzbc-v-clmulh	isa	WALL_TIMEOUT	0	300.067		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbc-v-clmulh/simulation.log
rv64uzbs-p-bclr	isa	PASS	0	2.431		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-p-bclr/simulation.log
rv64uzbs-p-bclri	isa	PASS	0	1.831		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-p-bclri/simulation.log
rv64uzbs-p-bext	isa	PASS	0	2.285		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-p-bext/simulation.log
rv64uzbs-p-bexti	isa	PASS	0	1.933		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-p-bexti/simulation.log
rv64uzbs-p-binv	isa	PASS	0	2.129		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-p-binv/simulation.log
rv64uzbs-p-binvi	isa	PASS	0	1.674		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-p-binvi/simulation.log
rv64uzbs-p-bset	isa	PASS	0	2.33		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-p-bset/simulation.log
rv64uzbs-p-bseti	isa	PASS	0	2.439		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-p-bseti/simulation.log
rv64uzbs-v-bclr	isa	PASS	0	19.137		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-v-bclr/simulation.log
rv64uzbs-v-bclri	isa	PASS	0	11.237		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-v-bclri/simulation.log
rv64uzbs-v-bext	isa	PASS	0	19.494		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-v-bext/simulation.log
rv64uzbs-v-bexti	isa	PASS	0	10.983		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-v-bexti/simulation.log
rv64uzbs-v-binv	isa	PASS	0	19.238		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-v-binv/simulation.log
rv64uzbs-v-binvi	isa	PASS	0	11.033		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-v-binvi/simulation.log
rv64uzbs-v-bset	isa	PASS	0	18.366		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-v-bset/simulation.log
rv64uzbs-v-bseti	isa	PASS	0	12.087		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbs-v-bseti/simulation.log
rv64uzfh-p-fadd	isa	PASS	0	2.027		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-fadd/simulation.log
rv64uzfh-p-fclass	isa	PASS	0	1.929		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-fclass/simulation.log
rv64uzfh-p-fcmp	isa	PASS	0	1.633		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-fcmp/simulation.log
rv64uzfh-p-fcvt	isa	PASS	0	1.886		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-fcvt/simulation.log
rv64uzfh-p-fcvt_w	isa	PASS	0	2.983		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-fcvt_w/simulation.log
rv64uzfh-p-fdiv	isa	PASS	0	1.628		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-fdiv/simulation.log
rv64uzfh-p-fmadd	isa	PASS	0	1.576		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-fmadd/simulation.log
rv64uzfh-p-fmin	isa	PASS	0	1.877		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-fmin/simulation.log
rv64uzfh-p-ldst	isa	PASS	0	1.276		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-ldst/simulation.log
rv64uzfh-p-move	isa	PASS	0	1.574		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-move/simulation.log
rv64uzfh-p-recoding	isa	PASS	0	1.222		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-p-recoding/simulation.log
rv64uzfh-v-fadd	isa	PASS	0	19.187		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-fadd/simulation.log
rv64uzfh-v-fclass	isa	PASS	0	11.082		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-fclass/simulation.log
rv64uzfh-v-fcmp	isa	PASS	0	18.933		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-fcmp/simulation.log
rv64uzfh-v-fcvt	isa	PASS	0	18.732		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-fcvt/simulation.log
rv64uzfh-v-fcvt_w	isa	PASS	0	27.693		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-fcvt_w/simulation.log
rv64uzfh-v-fdiv	isa	PASS	0	18.124		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-fdiv/simulation.log
rv64uzfh-v-fmadd	isa	PASS	0	17.31		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-fmadd/simulation.log
rv64uzbc-v-clmulr	isa	WALL_TIMEOUT	0	300.07		${CAMPAIGN_ROOT}/cpu-isa/rv64uzbc-v-clmulr/simulation.log
rv64uzfh-v-fmin	isa	PASS	0	17.463		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-fmin/simulation.log
rv64uzfh-v-ldst	isa	PASS	0	16.554		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-ldst/simulation.log
rv64uzfh-v-move	isa	PASS	0	10.221		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-move/simulation.log
rv64uzfh-v-recoding	isa	PASS	0	17.093		${CAMPAIGN_ROOT}/cpu-isa/rv64uzfh-v-recoding/simulation.log
